legal_name,regulator_code,regulator,jurisdiction,license_number,license_type,status,license_date,approved_domains,forex_broker,classification_confidence,classification_reason,evidence_url,evidence_status,needs_review,source_url,last_checked
Doyos Global,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,10/06/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Drahim Capital,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,25/03/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Drovix (MU) Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,09/11/2021,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Dupoin International (MU) Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,02/06/2026,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EBC Financial (MU) Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,06/02/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EGM Mauritius Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,21/08/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
ELVAN GLOBAL LIMITED,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,25/06/2026,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EMMarkets Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.2 Investment Dealer (Broker),ACTIVE,19/01/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EONE CAPITAL LIMITED,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,10/01/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EPIDI (MU) Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,08/06/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EXGO LTD,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,16/07/2026,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EZ SQUARE TECH (MAURITIUS) LTD,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.2 Investment Dealer (Broker),ACTIVE,18/10/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
EdgeTrade,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,07/08/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
ElevateSphere Holding,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,12/07/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Enrise Capital Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,24/07/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Equidity Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,27/08/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Equivest (Mauritius) Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,29/11/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Eurotrade International Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,29/05/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Everytrade24 Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,01/09/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Evostock Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,18/07/2022,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Exelor Capital,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,20/08/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Exinity Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,11/11/2013,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Exura Prime Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,18/06/2026,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FBL Global Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,28/06/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FINVEO MA,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,19/01/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FNmarkets (Mauritius) Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,12/08/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FOT Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,12/05/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FT Worldwide Investments Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,29/06/2020,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Fidare Global Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,27/09/2024,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
FinPrime,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,18/08/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Findor Capital,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,22/04/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Finowiz Capital Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,19/08/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Finsai Trade (Mauritius) Ltd,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.2 Investment Dealer (Broker),ACTIVE,20/11/2025,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
Fiper Global MAU,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,29/06/2023,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
First Class Securities Limited,FSC Mauritius,Financial Services Commission Mauritius,Mauritius,,SEC-2.1B Investment Dealer (Full Service Dealer excluding Underwriting),ACTIVE,21/11/2022,,NO,LOW,"Active investment-dealer licence, but no affirmative FX/CFD evidence found; manual product validation required",https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,OFFICIAL_PUBLIC_REGISTER,YES,https://opr.fscmauritius.org/ords/opr/r/fsc-opr/fsc-online-public-register-opr,2026-08-18T07:22:18+00:00
